link,latitude,longitude,price_per_square_meter,floor,floors_number,rooms_number,total_square_meters,construction_year,wall_type,housing_comlex_name,bathroom,former_hostel,city_name,street_name
https://krisha.kz/a/show/680906991,51.127681805749,71.403757397166,648192.7710843374,,,1,41.5,0,UNKNOWN,FOUR SEASONS,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/685025638,42.357060799014,69.628630770062,466000.0,,,4,122.4,0,UNKNOWN,BEIBARYS RESIDENCE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/683772664,51.107953327114,71.511179269847,386740.3314917127,6.0,12.0,3,90.5,0,UNKNOWN,GENEVA,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/689518379,43.205216710192,76.893489130639,950000.0,15.0,18.0,2,60.0,0,UNKNOWN,R-HOUSE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694123774,51.147569335029,71.362506650016,418604.6511627907,14.0,16.0,2,64.5,0,UNKNOWN,ТАБЫСТЫ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/696396609,51.120645958455,71.510228747027,430263.13157894736,9.0,9.0,1,38.0,0,UNKNOWN,АЙБИКЕ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697190711,43.25079,76.93411,950000.0,3.0,4.0,2,60.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/686966417,50.278126731091,57.128013763136,340000.0,,,4,152.81,0,UNKNOWN,ORDA PALACE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698811679,51.100011563266,71.437308322225,553240.7407407407,9.0,12.0,2,43.2,0,UNKNOWN,VIENNA,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/667787180,47.087273989504,51.887377030182,450000.00000000006,,,3,156.7,0,UNKNOWN,ФРАНЦУЗСКИЙ КВАРТАЛ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/677075016,43.260036749,76.901961301666,570000.0,,,3,66.25,0,UNKNOWN,MILLENNIUM PARK,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698665655,52.280024,76.969306,300000.0,12.0,12.0,3,80.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/693253652,51.099900139258,71.509105907666,370000.0,7.0,9.0,1,20.0,0,UNKNOWN,ФЕНИКС,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/688329600,51.133660973208,71.398980617305,659000.0,,,2,78.05,0,UNKNOWN,GREENLINE.HEADLINER EXCLUSIVE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697550665,43.20960486823,76.873493808568,758620.6896551724,1.0,5.0,1,29.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/678477509,51.095619527615,71.391987287486,550000.0,,,4,130.66,0,UNKNOWN,HONNETE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697568926,43.241340485664,76.810090851075,419999.99999999994,,,1,39.7,0,UNKNOWN,АККЕНТ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694718711,51.086927912111,71.405988436269,605000.0,,,4,128.01,0,UNKNOWN,NEXPO CLASSIC STYLE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698749867,51.114230686551,71.460429181866,750000.0000000001,,,2,65.1,0,UNKNOWN,SALZBURG,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/676838345,53.247659341438,63.691059182465,390000.0,,,1,46.18,0,UNKNOWN,АВСТРИЙСКИЙ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/685374753,47.109407965747,51.861512660762,397000.0,,,3,69.53,0,UNKNOWN,BATYSMURA. LITE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/685574059,53.287682,69.376422,480769.23076923075,5.0,9.0,2,78.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/691869448,43.301356,76.840048,524390.243902439,5.0,5.0,1,41.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/693740451,43.222916310584,76.892117635581,690476.1904761905,5.0,5.0,1,42.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/685368738,43.670448944294,51.142364721498,347490.3474903475,8.0,9.0,1,51.8,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/696190229,43.355498,76.935925,545454.5454545454,1.0,5.0,2,55.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/690394316,43.202186,76.659289,445945.9459459459,1.0,8.0,3,74.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697853973,51.134402792609,71.383109092712,543684.2105263158,9.0,13.0,2,57.0,0,UNKNOWN,QYRAN,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/692411121,51.273878422616,51.39746324802,171102.66159695818,1.0,3.0,3,105.2,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694874435,45.008733328161,78.40487965515,345000.0,1.0,5.0,1,40.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694357532,51.1518,71.462185,409967.84565916396,4.0,5.0,3,62.2,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697032923,43.169358,76.872387,645539.9061032863,10.0,10.0,3,85.2,0,UNKNOWN,ХАН ТЕНГРИ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697166469,43.2431,76.856586,669456.0669456067,9.0,18.0,2,47.8,0,UNKNOWN,EVEREST,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698795549,51.13504,71.397183,598503.7406483791,9.0,9.0,1,40.1,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698731600,51.146388,71.52802199999999,331674.9585406302,4.0,6.0,2,60.3,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/689633432,49.801679269605,73.135472170472,330000.0,,,2,56.0,0,UNKNOWN,АЛТЫН АРКА,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698364431,50.407985744952,80.276563167572,330000.0,,,2,70.2,0,UNKNOWN,TARLAN,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698787933,49.780644651526,73.064697943322,320000.0,,,2,44.4,0,UNKNOWN,КООПЕРАТОР,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/673628723,49.905142964023,82.607273855715,380000.00000000006,,,3,74.1,0,UNKNOWN,RENESANS,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/675042944,53.276752587506,69.392586834106,335000.0,,,2,49.21,0,UNKNOWN,ATLANT,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698953420,53.288743,69.3722,407110.09174311924,3.0,10.0,3,87.2,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697258887,51.220647,51.369315,322222.22222222225,3.0,5.0,2,45.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/689564147,43.221009696864,76.886923955006,886319.8458574181,9.0,17.0,2,51.9,0,UNKNOWN,RAMS CITY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/691016982,43.26291,76.90116,794871.7948717949,4.0,5.0,1,35.1,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/693679915,43.33607839888,76.982194253967,517578.125,1.0,3.0,2,51.2,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/696412303,51.113135481104,71.499180493583,342386.83127572015,2.0,7.0,3,121.5,0,UNKNOWN,ОМИР ОЗЕН,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694704264,43.306576007041,77.005857728481,487000.0,,,4,123.25,0,UNKNOWN,DREAM CITY. FAMILY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697299942,43.209797635381,76.948593607229,1850000.0,,,3,122.82,0,UNKNOWN,TAMGA RESIDENCE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/696216005,47.116072,51.868527,336363.63636363635,2.0,5.0,2,55.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/686162983,43.20488,76.876762,723888.3143743536,6.0,14.0,3,96.7,0,UNKNOWN,ДУЭТ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/692293586,51.153139,71.498108,430000.0,4.0,6.0,2,50.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698505798,51.100621378414,71.405955793683,634315.4246100519,8.0,17.0,3,57.7,0,UNKNOWN,ALAU,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/685655008,47.125962518134,51.939791738529,309917.35537190083,5.0,5.0,2,48.4,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698555268,43.294864102074,76.830434274425,698039.2156862745,1.0,5.0,1,25.5,0,UNKNOWN,КАСПИЙ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697968790,51.138446098512,71.393961385733,766000.0,,,2,54.74,0,UNKNOWN,GREENLINE. 4YOU,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697969338,51.134387015427,71.386815497076,587000.0,,,3,81.34,0,UNKNOWN,GREENLINE. AURORA,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/683705520,51.161898004938,53.036962311538,230000.0,,,1,73.5,0,UNKNOWN,АДАЛ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/677075012,43.260036749,76.901961301666,670000.0,,,1,29.04,0,UNKNOWN,MILLENNIUM PARK,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/687802476,43.656788881466,51.137758370899,540000.0,,,4,149.41,0,UNKNOWN,ILAN TOWER,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/680906993,51.127681805749,71.403757397166,649694.5010183299,,,1,49.1,0,UNKNOWN,FOUR SEASONS,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698946973,43.219034209643,76.892889071908,500000.0,1.0,4.0,3,58.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/693415077,43.318978250981,76.986603946887,533333.3333333334,6.0,9.0,1,30.0,0,UNKNOWN,TIME CITY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/691080568,43.314735531879,77.228786942287,265000.0,,,1,40.2,0,UNKNOWN,ALTYN BEKET,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/687014852,51.105821866897,71.387813336492,440000.0,,,3,84.76,0,UNKNOWN,WEST SIDE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/689864943,51.083400310578,71.424174151717,455000.0,,,3,78.44,0,UNKNOWN,ARAI TOWERS,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/690475641,51.118435932743,71.506530046354,495000.00000000006,,,1,39.23,0,UNKNOWN,ЦЕНТРАЛЬНЫЙ СКВЕР,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694710368,51.133775423971,71.418208542627,710000.0,,,2,82.12,0,UNKNOWN,ATLANT UNIQUE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697969357,51.134387015427,71.386815497076,624000.0,,,4,141.87,0,UNKNOWN,GREENLINE. AURORA,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/675034333,53.276752587506,69.392586834106,335000.0,,,2,54.62,0,UNKNOWN,ATLANT,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/689515015,43.248117,76.894854,695121.9512195121,9.0,9.0,1,41.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694035221,43.230385,76.79662,677966.1016949153,1.0,2.0,1,17.7,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/696584432,43.254520210315,76.863757305955,487804.8780487805,10.0,13.0,2,61.5,0,UNKNOWN,ADELE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698005816,51.139566639284,71.462015207224,533333.3333333334,4.0,14.0,1,45.0,0,UNKNOWN,AKBULAK COMFORT,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698826262,51.219600188295,51.387830934736,216666.66666666666,4.0,9.0,1,18.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/692848800,42.369904724866,69.607301485021,630000.0,,,4,158.8,0,UNKNOWN,GARDENS,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/669387681,51.12675759103,71.421359888606,549889.3360160965,,,3,99.4,0,UNKNOWN,LANDMARK,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695394992,43.202913319642,76.939771771431,970000.0,,,4,197.0,0,UNKNOWN,SUNNY VILLAGE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698215352,51.113877909608,71.481329798644,471000.0,,,2,61.5,0,UNKNOWN,AUEZ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/693443049,43.194727434583,76.931100420965,967479.674796748,,,3,123.0,0,UNKNOWN,САКУРА,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694141246,43.246846996551,76.869769298853,727272.7272727273,8.0,10.0,1,33.0,0,UNKNOWN,RIVER TIME,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697097637,51.097701,71.422389,440000.0,9.0,10.0,1,50.0,0,UNKNOWN,АРМАН КАЛА,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697862888,51.134076416765,71.384704014664,600000.0,10.0,12.0,1,40.0,0,UNKNOWN,GREENLINE.VITA,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698826038,42.349730337962,69.646933077674,898203.5928143712,2.0,3.0,2,83.5,0,UNKNOWN,AULET RESIDENCE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698656115,43.209526,76.881954,630000.0,9.0,10.0,3,100.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/689110312,43.224764870686,76.935663185678,787691.4016489988,12.0,12.0,3,67.92,0,UNKNOWN,ADMIRAL,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698840775,42.358808,69.620593,334148.3292583537,9.0,10.0,4,245.4,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/696487839,43.221354400165,76.852079925296,722304.2836041359,12.0,13.0,2,67.7,0,UNKNOWN,АМАЛЬ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/692410921,51.273915274701,51.397473354766,171875.0,1.0,3.0,4,128.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698918123,51.143126350396,71.374727571407,400000.0,,,2,62.69,0,UNKNOWN,МИРАДЖ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/693796321,51.163157543425,71.444175109062,439285.71428571426,22.0,25.0,3,56.0,0,UNKNOWN,ТЕРРИТОРИЯ КОМФОРТА-2,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698618854,51.114377163148,71.490509380281,423011.8443316413,3.0,12.0,2,59.1,0,UNKNOWN,QOBYZ 2,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698902543,51.087269274178,71.428319407843,581081.0810810811,,,1,37.0,0,UNKNOWN,APPLE CITY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697718859,51.002156,71.373287,316901.40845070424,2.0,5.0,1,28.4,0,UNKNOWN,ЛЕСНАЯ ПОЛЯНА,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698896718,51.145468572075,71.375076211891,591428.5714285715,2.0,9.0,2,35.0,0,UNKNOWN,COLLEGE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698364423,50.407985744952,80.276563167572,330000.0,,,2,50.1,0,UNKNOWN,TARLAN,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/688330214,51.1060254377,71.4247226714,828266.0961422746,,,4,149.57,0,UNKNOWN,PARKSIDE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697969061,51.158320554271,71.408284393814,1265000.0,,,3,167.46,0,UNKNOWN,MONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/693009181,43.224459,76.961922,869047.619047619,3.0,5.0,2,42.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695063650,53.31028,69.392349,320000.0,5.0,5.0,2,50.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/677470269,47.091655139785,51.89178878131,400000.0,,,2,70.42,0,UNKNOWN,АНГЛИЙСКИЙ КВАРТАЛ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/685378110,51.127440933242,71.390980481992,485000.0,,,4,119.36,0,UNKNOWN,ECO PARK,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/673679059,43.227672,76.833993,633333.3333333334,2.0,9.0,2,60.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695210237,43.250934,76.896678,639730.6397306398,2.0,9.0,2,59.4,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698491004,50.046083,72.963737,210526.31578947368,7.0,9.0,3,57.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694597096,47.089930438334,51.908779823374,320000.0,2.0,10.0,3,113.1,0,UNKNOWN,ДОМ НА АУЭЗОВА,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/683198941,51.102539256519,71.398165406818,520547.94520547945,6.0,11.0,2,73.0,0,UNKNOWN,НАУЧНЫЙ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/691003984,43.231074,76.848142,612903.2258064516,1.0,4.0,3,62.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698950689,51.12949,71.378183,373015.85714285716,6.0,12.0,2,63.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/670423526,42.358396175603,69.639522212303,530377.7777777778,,,2,76.5,0,UNKNOWN,SHAHRISTAN,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694706350,43.309332113164,76.994698481907,415000.0,,,4,113.44,0,UNKNOWN,DREAM CITY. ECO,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/688795062,43.170241568993,76.910204886954,477664.4120906416,1.0,3.0,6,261.69,0,UNKNOWN,SAXON YARD,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694170608,43.22673321251,76.779290158224,527083.3333333334,6.0,6.0,2,48.0,0,UNKNOWN,ALMA CITY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695183638,43.190692745102,76.856027962803,948207.171314741,3.0,3.0,3,125.5,0,UNKNOWN,AULET,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/696466204,51.098921040913,71.407266855131,582329.3172690764,2.0,16.0,3,99.6,0,UNKNOWN,ZANGAR,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698522941,51.128715468636,71.370883237582,458333.3333333333,11.0,13.0,1,36.0,0,UNKNOWN,АККУ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/674283771,43.234227255462,76.890671254514,815000.0,,,1,39.0,0,UNKNOWN,ELIF GARDEN,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697716305,53.277522107311,69.370682593369,410000.0,,,3,112.46,0,UNKNOWN,LUMIERE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698787269,43.217345,76.780094,465384.6153846154,9.0,10.0,2,52.0,0,UNKNOWN,ALMA CITY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698953241,43.223014,76.84727,666666.6666666666,9.0,10.0,2,54.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/679685198,43.242122,76.814248,617647.1764705882,7.0,9.0,2,68.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695285067,43.221739124111,76.887861918913,716666.6666666666,11.0,17.0,2,60.0,0,UNKNOWN,RAMS CITY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/696902102,51.113063633858,71.406240463257,723684.2105263158,15.0,23.0,3,76.0,0,UNKNOWN,HIGHVILL PARK,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698428008,51.112267508319,71.513346694261,279693.1506849315,6.0,12.0,2,73.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698511713,51.113470913812,71.513625543543,406250.0,6.0,9.0,2,64.0,0,UNKNOWN,ЗАПАД ПО УЛ. НАЖИМЕДЕНОВА,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698860567,43.315854,76.909766,426356.58914728684,8.0,8.0,4,103.2,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698737082,52.296253,76.970681,252707.58122743684,3.0,5.0,3,55.4,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/684969682,51.063499269664,71.423041552921,409000.0,,,2,46.03,0,UNKNOWN,AISAR,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/669518585,51.118773336094,71.260671615601,265000.0,,,1,39.9,0,UNKNOWN,АСТАНА,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695181016,51.056317811178,71.424622535487,441000.0,,,1,34.36,0,UNKNOWN,ARUPARK,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697969419,42.376224007256,69.608987708663,913999.9999999999,,,5,194.33,0,UNKNOWN,HYDE PARK SHYMKENT,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697516565,51.239417,51.426349,242718.44660194175,9.0,9.0,1,41.2,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/690537191,43.343443,76.973313,676470.5882352941,1.0,3.0,3,68.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/691714402,43.240719407077,76.87066137358,830985.9154929577,15.0,21.0,2,71.0,0,UNKNOWN,LAKE TOWN,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/693907902,51.166973,71.457307,407190.635451505,5.0,9.0,2,59.8,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697134216,51.132576,71.362112,462264.1509433962,,,2,53.0,0,UNKNOWN,ONAI,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698895689,47.126398,51.953633,290620.8718626156,3.0,5.0,4,75.7,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698768531,42.378461234715,69.599461555481,431654.6762589928,1.0,10.0,3,97.3,0,UNKNOWN,КОКЖАЙЛАУ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/680586677,51.273565931219,51.462414419498,220000.0,,,4,122.7,0,UNKNOWN,В Р-НЕ СТАРОГО АЭРОПОРТА,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/690129718,51.095325506393,71.392289371224,465500.0,,,2,52.76,0,UNKNOWN,RAUDA,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/694710371,51.133775423971,71.418208542627,723999.9999999999,,,3,133.3,0,UNKNOWN,ATLANT UNIQUE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/682004955,43.392273972077,76.970083436849,364705.8823529412,,,3,85.0,0,UNKNOWN,GATE CITY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697481133,51.166387714088,71.455053047273,548888.8888888889,10.0,12.0,2,45.0,0,UNKNOWN,RAHMET,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/683101353,43.226216376083,76.889615010735,687500.0,1.0,5.0,3,80.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/692811751,43.20923,76.86962,595555.5555555555,2.0,4.0,2,45.0,0,UNKNOWN,NONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698789579,43.264545388922,76.966768016904,1006578.947368421,9.0,17.0,2,76.0,0,UNKNOWN,CHOCOLATE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/695012947,51.089747,71.453642,621621.6216216217,6.0,9.0,1,37.0,0,UNKNOWN,NOVA CITY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698655958,43.679327217974,51.154561958595,270000.0,,,3,135.7,0,UNKNOWN,АСЕМАЙ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/692205534,51.1640305749,71.392904136206,451000.0,,,2,71.2,0,UNKNOWN,ABAI JOLY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697969064,51.158320554271,71.408284393814,1256000.0,,,4,186.66,0,UNKNOWN,MONE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/698852253,47.113072736977,51.929741850513,386000.0,,,3,80.28,0,UNKNOWN,URPAQ,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/696165559,51.10730763511,71.393738019211,456000.0,,,3,76.05,0,UNKNOWN,ARENA UNITY,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/690093616,51.132733428658,71.432460444421,980000.0,,,2,81.5,0,UNKNOWN,DARA RESIDENCE,НЕТ,False,UNKNOWN,UNKNOWN
https://krisha.kz/a/show/697568925,43.241340485664,76.810090851075,410000.0,,,1,38.9,0,UNKNOWN,АККЕНТ,НЕТ,False,UNKNOWN,UNKNOWN
